date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-08-31,ABAN.N0000,1060.0,1060.0,1050.0,1050.0,413.0,433975.0,19.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,1060.0,1060.0,1050.0,1050.0,False,False,False
2026-08-31,AEL.N0000,74.8,75.0,74.1,74.4,31114.0,2314470.5,121.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,74.8,75.0,74.1,74.4,False,False,False
2026-08-31,ACL.N0000,94.9,95.5,94.1,94.7,13245.0,1256442.3,65.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,94.9,95.5,94.1,94.7,False,False,False
2026-08-31,APLA.N0000,143.0,143.0,139.0,142.0,8964.0,1265914.5,57.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,143.0,143.0,139.0,142.0,False,False,False
2026-08-31,ACME.N0000,4.3,4.3,4.1,4.1,355414.0,1480316.9,94.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,4.3,4.3,4.1,4.1,False,False,False
2026-08-31,AGAL.N0000,48.4,48.4,46.8,47.3,2758.0,130025.6,14.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,48.4,48.4,46.8,47.3,False,False,False
2026-08-31,AGST.N0000,12.6,13.1,12.2,12.9,1192746.0,15159853.0,251.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,12.6,13.1,12.2,12.9,False,False,False
2026-08-31,AGST.X0000,12.0,12.3,12.0,12.2,31942.0,389268.2,11.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,12.0,12.3,12.0,12.2,False,False,False
2026-08-31,AHUN.N0000,87.8,88.5,87.8,88.0,12488.0,1099248.4,29.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,87.8,88.5,87.8,88.0,False,False,False
2026-08-31,SPEN.N0000,143.0,143.0,141.0,142.0,8073.0,1147678.5,25.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,143.0,143.0,141.0,142.0,False,False,False
2026-08-31,ALLI.N0000,304.0,304.0,300.0,300.0,10086.0,3027482.25,53.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,304.0,304.0,300.0,300.0,False,False,False
2026-08-31,AFS.N0000,27.1,27.1,26.0,26.0,18899.0,493447.1,41.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,27.1,27.1,26.0,26.0,False,False,False
2026-08-31,ALUM.N0000,16.1,16.1,15.9,16.0,31292.0,498505.1,79.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,16.1,16.1,15.9,16.0,False,False,False
2026-08-31,ABL.N0000,25.9,26.5,25.8,26.5,44437.0,1152220.2,46.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,25.9,26.5,25.8,26.5,False,False,False
2026-08-31,ATL.N0000,21.0,21.1,20.5,20.5,12858.0,265348.7,25.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,21.0,21.1,20.5,20.5,False,False,False
2026-08-31,ATLL.N0000,22.6,22.6,21.0,21.1,16542.0,351450.6,28.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,22.6,22.6,21.0,21.1,False,False,False
2026-08-31,TAP.N0000,30.7,31.3,30.0,30.4,175533.0,5274317.5,40.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,30.7,31.3,30.0,30.4,False,False,False
2026-08-31,GREG.N0000,37.3,37.4,34.6,36.4,3001.0,111119.1,18.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,37.3,37.4,34.6,36.4,False,False,False
2026-08-31,AINS.N0000,26.1,26.1,25.1,25.1,1.0,26.1,1.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,26.1,26.1,26.1,25.1,True,True,False
2026-08-31,AAF.N0000,47.0,48.3,46.9,48.0,69286.0,3283724.0,67.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,47.0,48.3,46.9,48.0,False,False,False
2026-08-31,ASIY.N0000,14.0,14.2,13.7,13.9,335450.0,4649951.6,99.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,14.0,14.2,13.7,13.9,False,False,False
2026-08-31,AHPL.N0000,47.2,48.0,47.0,47.0,32111.0,1509361.6,17.0,cse_trade_summary_current,10,2026-08-31,33974f4bd8b306e9425db24e4a571eb585901376fb4b3abff876f74ad6d26dcc,accepted,,47.2,48.0,47.0,47.0,False,False,False
