date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-08-12,ABAN.N0000,1062.25,1094.25,1061.0,1094.25,25.0,26554.75,5.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,1062.25,1062.25,1061.0,1094.25,True,True,False
2026-08-12,AFSL.N0000,92.0,96.0,92.0,93.0,103.0,9576.0,3.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,92.0,96.0,92.0,93.0,False,False,False
2026-08-12,AEL.N0000,75.0,75.9,75.0,75.2,18554.0,1396729.3,50.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,75.0,75.9,75.0,75.2,False,False,False
2026-08-12,ACL.N0000,96.5,96.5,96.0,96.2,68088.0,6568105.8,55.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,96.5,96.5,96.0,96.2,False,False,False
2026-08-12,APLA.N0000,148.0,148.0,140.25,143.0,11163.0,1581997.0,126.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,148.0,148.0,140.25,143.0,False,False,False
2026-08-12,ACME.N0000,4.5,4.6,4.4,4.5,434043.0,1951795.8,111.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,4.5,4.6,4.4,4.5,False,False,False
2026-08-12,AGAL.N0000,50.1,50.5,50.0,50.3,2378.0,118934.2,9.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,50.1,50.5,50.0,50.3,False,False,False
2026-08-12,AGST.N0000,12.1,12.7,12.1,12.4,1936319.0,24172503.7,228.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,12.1,12.7,12.1,12.4,False,False,False
2026-08-12,AGST.X0000,12.2,12.3,12.0,12.0,1251.0,15023.3,5.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,12.2,12.3,12.0,12.0,False,False,False
2026-08-12,AHUN.N0000,88.5,88.5,87.5,87.5,25046.0,2205209.3,63.0,cse_trade_summary_current,10,2026-08-12,0dee7b39a998fd6bc4089bb761e772ca9450127f4c1db9e49b6eaf8610cb5c41,accepted,,88.5,88.5,87.5,87.5,False,False,False
