date,symbol,open,high,low,close,volume,turnover,trades,source,source_priority,source_timestamp,raw_payload_hash,validation_status,validation_warnings,source_open,source_high,source_low,source_close,source_ohlc_invalid,ohlc_repaired,ohlc_invalid
2026-07-09,ABAN.N0000,1112.0,1146.0,1112.0,1144.25,55.0,61712.0,14.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,1112.0,1146.0,1112.0,1144.25,False,False,False
2026-07-09,AFSL.N0000,95.5,99.6,95.5,99.5,731.0,70796.7,9.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,95.5,99.6,95.5,99.5,False,False,False
2026-07-09,AEL.N0000,77.1,77.4,76.9,77.0,394710.0,30393506.0,97.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,77.1,77.4,76.9,77.0,False,False,False
2026-07-09,ACL.N0000,98.0,98.4,96.0,96.7,35393.0,3429266.3,136.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,98.0,98.4,96.0,96.7,False,False,False
2026-07-09,APLA.N0000,145.0,149.5,145.0,149.25,5131.0,761344.75,26.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,145.0,149.5,145.0,149.25,False,False,False
2026-07-09,ACME.N0000,4.9,5.0,4.8,4.8,386300.0,1881391.5,80.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,4.9,5.0,4.8,4.8,False,False,False
2026-07-09,AGAL.N0000,53.0,53.4,51.2,53.2,353.0,18373.4,10.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,53.0,53.4,51.2,53.2,False,False,False
2026-07-09,AGST.N0000,11.3,11.8,11.2,11.5,142027.0,1629101.9,44.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,11.3,11.8,11.2,11.5,False,False,False
2026-07-09,AGST.X0000,11.5,11.5,11.5,11.5,197.0,2265.5,2.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,11.5,11.5,11.5,11.5,False,False,False
2026-07-09,AHUN.N0000,91.8,92.5,91.5,91.5,3031.0,278470.0,12.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,91.8,92.5,91.5,91.5,False,False,False
2026-07-09,SPEN.N0000,148.0,148.5,144.25,148.0,34122.0,4987302.5,76.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,148.0,148.5,144.25,148.0,False,False,False
2026-07-09,ALLI.N0000,328.0,329.0,327.75,328.0,1330.0,436135.25,20.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,328.0,329.0,327.75,328.0,False,False,False
2026-07-09,AFS.N0000,29.9,30.0,28.4,28.5,10525.0,300001.8,24.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,29.9,30.0,28.4,28.5,False,False,False
2026-07-09,ALUM.N0000,16.6,16.9,16.6,16.8,36871.0,615491.6,29.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,16.6,16.9,16.6,16.8,False,False,False
2026-07-09,ABL.N0000,26.3,27.3,25.9,26.5,188012.0,4892582.3,77.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,26.3,27.3,25.9,26.5,False,False,False
2026-07-09,ATL.N0000,20.5,20.6,20.3,20.3,6675.0,136146.8,19.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,20.5,20.6,20.3,20.3,False,False,False
2026-07-09,ATLL.N0000,23.7,23.7,23.4,23.4,7208.0,169050.8,11.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,23.7,23.7,23.4,23.4,False,False,False
2026-07-09,TAP.N0000,31.0,31.7,30.4,30.6,5403.0,166778.7,16.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,31.0,31.7,30.4,30.6,False,False,False
2026-07-09,GREG.N0000,37.1,39.3,37.0,38.1,76009.0,2851255.6,43.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,37.1,39.3,37.0,38.1,False,False,False
2026-07-09,AINS.N0000,29.8,29.8,29.7,29.8,101.0,3009.7,3.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,29.8,29.8,29.7,29.8,False,False,False
2026-07-09,AAF.N0000,59.6,59.6,58.5,58.6,44331.0,2607624.9,54.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,59.6,59.6,58.5,58.6,False,False,False
2026-07-09,ASIY.N0000,12.5,12.7,12.4,12.5,380346.0,4754330.7,54.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,12.5,12.7,12.4,12.5,False,False,False
2026-07-09,AHPL.N0000,51.3,51.3,50.0,50.0,19615.0,988202.6,25.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,51.3,51.3,50.0,50.0,False,False,False
2026-07-09,AMSL.N0000,15.7,15.7,14.9,15.0,954841.0,14334418.5,192.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,15.7,15.7,14.9,15.0,False,False,False
2026-07-09,ASIR.N0000,36.0,37.0,34.0,34.8,127307.0,4432798.5,81.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,36.0,37.0,34.0,34.8,False,False,False
2026-07-09,AMF.N0000,53.0,53.1,52.5,53.0,29375.0,1556679.9,35.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,53.0,53.1,52.5,53.0,False,False,False
2026-07-09,AGPL.N0000,16.6,16.6,15.5,15.5,17901.0,279508.5,39.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,16.6,16.6,15.5,15.5,False,False,False
2026-07-09,BPPL.N0000,18.8,19.0,18.2,19.0,12707.0,238638.5,22.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,18.8,19.0,18.2,19.0,False,False,False
2026-07-09,BFL.N0000,89.0,89.0,88.2,88.4,4741.0,419897.5,41.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,89.0,89.0,88.2,88.4,False,False,False
2026-07-09,BALA.N0000,61.0,61.0,61.0,61.0,3960.0,241560.0,10.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,61.0,61.0,61.0,61.0,False,False,False
2026-07-09,BRR.N0000,20.2,21.7,20.2,21.7,12.0,242.4,1.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,20.2,20.2,20.2,21.7,True,True,False
2026-07-09,BERU.N0000,3.2,3.2,3.0,3.0,162823.0,494551.3,21.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,3.2,3.2,3.0,3.0,False,False,False
2026-07-09,BOGA.N0000,137.75,137.75,133.0,135.75,32560.0,4361128.25,76.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,137.75,137.75,133.0,135.75,False,False,False
2026-07-09,BOPL.N0000,67.5,67.5,65.4,66.1,2010.0,133051.1,11.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,67.5,67.5,65.4,66.1,False,False,False
2026-07-09,BRWN.N0000,140.25,147.75,140.25,146.5,35792.0,5023359.25,10.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,140.25,147.75,140.25,146.5,False,False,False
2026-07-09,BIL.N0000,5.5,5.6,5.4,5.4,1124768.0,6117820.6,165.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,5.5,5.6,5.4,5.4,False,False,False
2026-07-09,BUKI.N0000,855.0,855.0,849.5,850.0,1426.0,1213175.0,14.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,855.0,855.0,849.5,850.0,False,False,False
2026-07-09,COLO.N0000,38.9,38.9,38.6,38.6,2709.0,104766.2,10.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,38.9,38.9,38.6,38.6,False,False,False
2026-07-09,CTHR.N0000,540.0,545.0,540.0,545.0,8.0,4320.0,2.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,540.0,540.0,540.0,545.0,True,True,False
2026-07-09,CTLD.N0000,37.0,37.0,36.1,36.2,2299.0,83453.8,8.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,37.0,37.0,36.1,36.2,False,False,False
2026-07-09,CWM.N0000,40.5,41.5,40.3,41.2,16971.0,694994.6,63.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,40.5,41.5,40.3,41.2,False,False,False
2026-07-09,CSLK.N0000,11.8,11.9,11.5,11.7,58954.0,687326.3,46.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,11.8,11.9,11.5,11.7,False,False,False
2026-07-09,CALC.U0000,12.9,13.4,12.9,13.4,1.0,12.9,1.0,cse_trade_summary_current,10,2026-07-09,a7bc82b6d7e033149c2fbb760c9d8b2b73b9ba552cbf288d840de58129b9151a,accepted,,12.9,12.9,12.9,13.4,True,True,False
